new_order_id,mid_index,Location_idx,Location,Copyright,Date,Latitude,Longitude,PanoID,Status,Google Location,dist_to_start_point,points,SWEREF_Points
96,2854,125335,"59.330708079245284, 18.06037769402985",© Google,2022-09,59.33079264201194,18.06065183925337,FFNQFted8XZxslHegyEX3g,OK,"59.33079264201194, 18.06065183925337",819.2681979278228,POINT (18.06065183925337 59.33079264201194),POINT (674112.2653194177 6580888.2969374545)
97,2911,156070,"59.33214433584906, 18.072341",© Google,2017-07,59.33221037878854,18.07228697713281,pZzpbXi7uH2vc-9UOiMdkg,OK,"59.33221037878854, 18.07228697713281",827.4068617414273,POINT (18.07228697713281 59.33221037878854),POINT (674766.5697595172 6581076.54660366)
98,2916,130419,"59.33142620754717, 18.06231293470149",© Google,2022-06,59.33148605878664,18.06247680021899,wfzvE0oK24P7bnbQqs-eFw,OK,"59.33148605878664, 18.06247680021899",828.1362324051788,POINT (18.06247680021899 59.33148605878664),POINT (674212.4840928785 6580970.234169252)
99,2930,167326,"59.31832036603774, 18.07656334328358",© Google,2022-06,59.31848379798357,18.07664154105774,7BF9MWPyU_YveSne7rH4pQ,OK,"59.31848379798357, 18.07664154105774",829.8887466451533,POINT (18.07664154105774 59.31848379798357),POINT (675084.7775681624 6579560.502542206)
100,2992,140524,"59.33232386792453, 18.066359347014924",© Google,2016-05,59.33233304983838,18.06651066100327,cpINUnLmWhXe3_Ipd0yg3w,OK,"59.33233304983838, 18.06651066100327",839.8268659905771,POINT (18.06651066100327 59.33233304983838),POINT (674437.5066506853 6581075.049109176)
101,3033,119147,"59.319756622641506, 18.05809059141791",© Google,2022-09,59.32001765883289,18.05804850296709,ZL7gCBh5tENX6DMyDe7X7w,OK,"59.32001765883289, 18.05804850296709",845.3496967727255,POINT (18.05804850296709 59.32001765883289),POINT (674019.3304147251 6579682.450564532)
102,3043,134350,"59.33205456981132, 18.063896313432835",© Google,2014-08,59.33201140048969,18.06393371807258,Hl5gK-KEpPd5otsCNy2EUQ,OK,"59.33201140048969, 18.06393371807258",846.5040389976725,POINT (18.06393371807258 59.33201140048969),POINT (674292.6330953187 6581032.507223857)
103,3045,114524,"59.32119287924528, 18.056331281716417",© Google,2022-08,59.32122239731673,18.05637819282544,p3NQ3BGjxB_TiLOgRVg21w,OK,"59.32122239731673, 18.05637819282544",846.7836778434244,POINT (18.05637819282544 59.32122239731673),POINT (673918.167721913 6579812.150049793)
104,3090,112689,"59.328104864150944, 18.05562755783582",© Google,2023-04,59.32808965669089,18.0556847237289,i2GVLZKAnRi_9J7g-G_4yg,OK,"59.32808965669089, 18.0556847237289",853.9024896684041,POINT (18.0556847237289 59.32808965669089),POINT (673843.6388882275 6580574.529124266)
105,3156,188549,"59.32388586037736, 18.08430430597015",© Google,2022-08,59.32389252208247,18.08433329849315,vyoTpRUN3Prq1ezqX8EDwg,OK,"59.32389252208247, 18.08433329849315",860.6353470874428,POINT (18.08433329849315 59.32389252208247),POINT (675494.4033358183 6580182.6283041015)
106,3175,135994,"59.31742270566038, 18.064600037313433",© Google,2023-03,59.31749514898534,18.06508708793796,xzeC0d6UkE_sOvbMeYguyg,OK,"59.31749514898534, 18.06508708793796",863.7798917867248,POINT (18.06508708793796 59.31749514898534),POINT (674432.6073419756 6579420.162220134)
107,3179,173048,"59.31876919622641, 18.078850445895522",© Google,2022-11,59.31891393708742,18.07891850343763,7GmZAoz2x-PwQ4rBoifsQw,OK,"59.31891393708742, 18.07891850343763",864.0054901364359,POINT (18.07891850343763 59.31891393708742),POINT (675212.0803529276 6579614.357166234)
108,3229,147424,"59.33268293207547, 18.068998311567164",© Google,2023-03,59.33272419494983,18.06895326419525,38_aJp5gLrRALwqjPeDlhg,OK,"59.33272419494983, 18.06895326419525",867.9423286692294,POINT (18.06895326419525 59.33272419494983),POINT (674574.3823280007 6581124.977796918)
109,3230,121970,"59.31921802641509, 18.059146177238805",© Google,2022-09,59.31908834273857,18.05927837225546,QB6XL8X4ZnDy7KSwtX02AQ,OK,"59.31908834273857, 18.05927837225546",868.0582356289086,POINT (18.05927837225546 59.31908834273857),POINT (674094.0380396734 6579582.251062883)
110,3268,164045,"59.31769200377359, 18.075331826492537",© Google,2022-08,59.31773687889208,18.0753877716403,0gmWUH72_PQMsK42V7qGsA,OK,"59.31773687889208, 18.0753877716403",872.4194389336764,POINT (18.0753877716403 59.31773687889208),POINT (675017.3017338981 6579474.090071014)
111,3299,148677,"59.317063641509435, 18.06952610447761",© Google,2022-09,59.31707562074037,18.06986615892825,RWkDHfv0JOtQb74-canMXw,OK,"59.31707562074037, 18.06986615892825",876.105192689434,POINT (18.06986615892825 59.31707562074037),POINT (674706.6104393355 6579386.006061364)
112,3424,132537,"59.31760223773585, 18.063192589552237",© Google,2023-03,59.31757465356316,18.06315853757842,Xsh-cMwJ3RnVEiXcnTDq-w,OK,"59.31757465356316, 18.06315853757842",892.7167953530461,POINT (18.06315853757842 59.31757465356316),POINT (674322.4974850034 6579423.95915818)
113,3512,114055,"59.320295218867926, 18.05615535074627",© Google,2023-03,59.32029728286748,18.0563237992743,XR40kIdRci7hIQGunOD2uw,OK,"59.32029728286748, 18.0563237992743",904.17290982364,POINT (18.0563237992743 59.32029728286748),POINT (673919.8013277492 6579709.061113923)
114,3525,125819,"59.33169550566038, 18.060553625",© Google,2023-03,59.33172532328672,18.06061083846248,w4fTg8abhBVmksenXtYTPg,OK,"59.33172532328672, 18.06061083846248",905.478566095404,POINT (18.06061083846248 59.33172532328672),POINT (674105.1607066405 6580991.978543437)
115,3533,136953,"59.33268293207547, 18.06495189925373",© Google,2021-11,59.33275036171136,18.0649369687479,H8yDC1XIjKrqxz_ImY4CCA,OK,"59.33275036171136, 18.0649369687479",906.1617702608712,POINT (18.0649369687479 59.33275036171136),POINT (674345.8899011915 6581117.3654842395)
116,3565,142278,"59.316794343396225, 18.06706307089552",© Google,2022-09,59.31685685500808,18.06707359106905,pNPU556NZVB2fQC0U2CZPg,OK,"59.31685685500808, 18.06707359106905",909.3219067022936,POINT (18.06707359106905 59.31685685500808),POINT (674548.8795532234 6579354.338545462)
117,3585,121084,"59.331067143396226, 18.058794315298506",© Google,2023-05,59.33107081780213,18.05877338072623,ogIqlTFjNRQot78OOKxRfQ,OK,"59.33107081780213, 18.05877338072623",911.0432303377348,POINT (18.05877338072623 59.33107081780213),POINT (674004.0308231792 6580914.3415720975)
118,3608,153320,"59.33304199622641, 18.071285414179105",© Google,2023-03,59.33307374242103,18.07145013809686,pF1L6JHBwTQ2kgLIz2u05Q,OK,"59.33307374242103, 18.07145013809686",914.3897938902531,POINT (18.07145013809686 59.33307374242103),POINT (674714.553972984 6581170.424940625)
119,3615,113148,"59.32927182264151, 18.05580348880597",© Google,2023-03,59.32930683656498,18.05574544532272,2a3GddbkS9TXz5Q4eRhBFw,OK,"59.32930683656498, 18.05574544532272",915.110564071361,POINT (18.05574544532272 59.32930683656498),POINT (673840.8727034933 6580710.135770476)
120,3616,153689,"59.316794343396225, 18.071461345149253",© Google,2023-03,59.31682984912812,18.07197388233713,Fb6nBDgeAT4Fwr53Ca1xQw,OK,"59.31682984912812, 18.07197388233713",915.228024068552,POINT (18.07197388233713 59.31682984912812),POINT (674827.7685196584 6579364.188574424)
121,3626,192036,"59.325232350943395, 18.085359891791043",© Google,2023-03,59.32516853130367,18.0854451863333,LlxhQrbofpKI0_EuW659Zg,OK,"59.32516853130367, 18.0854451863333",916.4065544396306,POINT (18.0854451863333 59.32516853130367),POINT (675551.0560333959 6580327.552088589)
122,3635,158841,"59.33286246415094, 18.073396585820895",© Google,2017-07,59.33288697493391,18.07355482126407,LsqC1n6MQgeijuPr5YXCXg,OK,"59.33288697493391, 18.07355482126407",917.4677057366672,POINT (18.07355482126407 59.33288697493391),POINT (674835.1803061314 6581155.166553639)
123,3644,123374,"59.31814083396226, 18.05967397014925",© Google,2022-09,59.31820098040998,18.06004741307374,6IH8_AzCTdskQrXDmzvQoA,OK,"59.31820098040998, 18.06004741307374",918.5645750938812,POINT (18.06004741307374 59.31820098040998),POINT (674142.3216941013 6579485.516345646)
124,3757,170369,"59.31778176981132, 18.077794860074626",© Google,2022-08,59.31776232250738,18.07783586559055,2Sx2-7Z-e-2xDfXX4kcS2Q,OK,"59.31776232250738, 18.07783586559055",933.6832343040714,POINT (18.07783586559055 59.31776232250738),POINT (675156.4251799006 6579483.358372082)
125,3782,106861,"59.32720720377358, 18.05334045522388",© Google,2011-06,59.32719690290321,18.05349548624143,OMu01m7-q5Wzzs9L9sqiUQ,OK,"59.32719690290321, 18.05349548624143",937.393691509,POINT (18.05349548624143 59.32719690290321),POINT (673723.7037848171 6580469.469178261)
126,3792,131756,"59.33268293207547, 18.06284072761194",© Google,2014-08,59.33264348223082,18.0626725354625,1qLRavTmxZzlWDtea8bhAg,OK,"59.33264348223082, 18.0626725354625",939.1498153788784,POINT (18.0626725354625 59.33264348223082),POINT (674217.686149657 6581099.5443865955)
127,3805,109963,"59.32119287924528, 18.054571972014926",© Google,2023-03,59.32116518221659,18.05457448766555,Z4DcN_XqtfTTINeRE1JWsw,OK,"59.32116518221659, 18.05457448766555",940.563930157249,POINT (18.05457448766555 59.32116518221659),POINT (673815.8697179204 6579801.073431253)
128,3854,177061,"59.31876919622641, 18.080433824626866",© Google,2022-08,59.31870456191385,18.08064626486918,lC4jYhZDUFUzU-9q8j0r_A,OK,"59.31870456191385, 18.08064626486918",946.126576196814,POINT (18.08064626486918 59.31870456191385),POINT (675311.4350868154 6579595.6056440575)
129,3858,159233,"59.316973875471696, 18.073572516791046",© Google,2022-09,59.31674164957358,18.07373068146771,aABZdUCIWhs-DPCyRuSy3Q,OK,"59.31674164957358, 18.07373068146771",946.2133474572912,POINT (18.07373068146771 59.31674164957358),POINT (674928.1562153476 6579358.987514532)
130,3897,166495,"59.33277269811321, 18.076211481343282",© Google,2023-03,59.33271888382889,18.07616824867097,4nJV7ZXSVIjLhzC77MptSg,OK,"59.33271888382889, 18.07616824867097",949.8369900125704,POINT (18.07616824867097 59.33271888382889),POINT (674984.6378277591 6581143.327282825)
131,3903,115882,"59.31921802641509, 18.056859074626864",© Google,2022-09,59.3192589720565,18.05689500205576,CYevuO-u0ilQwmtddDJbHg,OK,"59.3192589720565, 18.05689500205576",950.3986297640524,POINT (18.05689500205576 59.3192589720565),POINT (673957.5975202974 6579595.009846817)
132,3931,192047,"59.32621977735849, 18.085359891791043",© Google,2011-06,59.32619222910454,18.08591106293114,mqHBtmm-R_qUA_3qRa3gvg,OK,"59.32619222910454, 18.08591106293114",952.8857807064204,POINT (18.08591106293114 59.32619222910454),POINT (675572.2684082309 6580442.6962738605)
133,3956,140085,"59.33340106037736, 18.066183416044776",© Google,2016-05,59.33336878282605,18.06623091704913,8lnPrDnWCZONzUIeFvrF8A,OK,"59.33336878282605, 18.06623091704913",956.1362513673798,POINT (18.06623091704913 59.33336878282605),POINT (674416.2903208568 6581189.572366476)
134,3960,107744,"59.328284396226415, 18.053692317164177",© Google,2023-03,59.32832402759349,18.05391967629533,6WVNfoevs8ZqO1M1DBOVGQ,OK,"59.32832402759349, 18.05391967629533",956.3879308098036,POINT (18.05391967629533 59.32832402759349),POINT (673742.0708845966 6580596.002853072)
135,3963,149676,"59.333221528301884, 18.06987796641791",© Google,2022-09,59.33351981057634,18.06983783839315,KAGTzgRl9tGjBhYANofTOg,OK,"59.33351981057634, 18.06983783839315",956.6672249859666,POINT (18.06983783839315 59.33351981057634),POINT (674620.593203509 6581215.833357991)
136,3970,171301,"59.33223410188679, 18.078146722014925",© Google,2023-03,59.3322711300622,18.07811705081441,W-amM8sLMhzoJOeiQSxErw,OK,"59.3322711300622, 18.07811705081441",957.3627415044564,POINT (18.07811705081441 59.3322711300622),POINT (675097.7468755085 6581098.625158547)
137,3974,127618,"59.317512471698116, 18.061257348880595",© Google,2022-08,59.31735377423523,18.06142365626607,krTqCRgLSDPvh30nT9r1NA,OK,"59.31735377423523, 18.06142365626607",957.7953164106495,POINT (18.06142365626607 59.31735377423523),POINT (674224.9420653407 6579394.839315204)
138,4100,175294,"59.33187503773585, 18.079730100746268",© Google,2023-03,59.33183347522087,18.07972555848132,mUiB-dvTyFu0RqrVoKBd2w,OK,"59.33183347522087, 18.07972555848132",969.004800910451,POINT (18.07972555848132 59.33183347522087),POINT (675191.4578817004 6581054.154693003)
139,4103,113159,"59.3302592490566, 18.05580348880597",© Google,2022-09,59.33023372921987,18.05584948243455,yq5O0V411Ca1qj7LEbvXjw,OK,"59.33023372921987, 18.05584948243455",969.2732973632473,POINT (18.05584948243455 59.33023372921987),POINT (673842.0524939685 6580813.552282112)
140,4123,151392,"59.31625574716981, 18.070581690298507",© Google,2023-03,59.31624347999718,18.07054573963725,gCuY2p5ZSKMJzZDE1DRWeQ,OK,"59.31624347999718, 18.07054573963725",970.6927060806092,POINT (18.07054573963725 59.31624347999718),POINT (674749.5396262639 6579295.18912774)
141,4144,119599,"59.31805106792453, 18.05826652238806",© Google,2023-03,59.31833804171814,18.05817365580157,AvrunB46z2Z-ebs6ssZL1g,OK,"59.31833804171814, 18.05817365580157",972.393663483862,POINT (18.05817365580157 59.31833804171814),POINT (674035.0370047826 6579495.869802082)
142,4190,174820,"59.31778176981132, 18.07955416977612",© Google,2022-06,59.31791353438536,18.07960546401493,OSkeHrDDpP0I1439D23URQ,OK,"59.31791353438536, 18.07960546401493",976.0040533403238,POINT (18.07960546401493 59.31791353438536),POINT (675256.3061122526 6579504.841198885)
143,4206,163555,"59.31670457735849, 18.07515589552239",© Google,2023-03,59.31674626444515,18.07549305600642,JoQisic9O50tBm4dLekulA,OK,"59.31674626444515, 18.07549305600642",976.960461076882,POINT (18.07549305600642 59.31674626444515),POINT (675028.3842634208 6579364.132073195)
144,4218,132960,"59.316614811320754, 18.06336852052239",© Google,2022-09,59.31665958361154,18.06361650897927,wjyHNbI26QbbmsQExP1zAQ,OK,"59.31665958361154, 18.06361650897927",978.1629752579616,POINT (18.06361650897927 59.31665958361154),POINT (674353.2354777716 6579323.329422478)
145,4225,138177,"59.31625574716981, 18.06547969216418",© Google,2022-09,59.31637343196446,18.06546652487637,oqMXKuTXm9RIyoVUFUX7jw,OK,"59.31637343196446, 18.06546652487637",979.2104676730982,POINT (18.06546652487637 59.31637343196446),POINT (674459.9399770465 6579296.3319651)
146,4252,143328,"59.333670358490565, 18.06741493283582",© Google,2023-03,59.33371197200359,18.06786063348727,YJ10BhC1UeF1R0q9lSTL6A,OK,"59.33371197200359, 18.06786063348727",981.3751531138082,POINT (18.06786063348727 59.33371197200359),POINT (674507.1903228635 6581232.03289718)
147,4285,146425,"59.31616598113207, 18.068646449626865",© Google,2022-09,59.31610126779375,18.06874424615985,HrBTTmWmOiRdpEUy7m7Ijw,OK,"59.31610126779375, 18.06874424615985",984.7805517584216,POINT (18.06874424615985 59.31610126779375),POINT (674647.790488109 6579274.637623087)
148,4341,194956,"59.32442445660377, 18.086239546641792",© Google,2022-06,59.32452873686487,18.08672918227822,V5Magdi0txRSg9kfOep4OQ,OK,"59.32452873686487, 18.08672918227822",990.188724159819,POINT (18.08672918227822 59.32452873686487),POINT (675627.3790694639 6580259.742646481)
149,4356,179454,"59.331336441509436, 18.08131347947761",© Google,2023-03,59.33140999864507,18.08130467009873,qyvo5r09gknWw61eW62PFA,OK,"59.33140999864507, 18.08130467009873",991.4229795397868,POINT (18.08130467009873 59.33140999864507),POINT (675283.4266610566 6581011.186864361)
150,4398,133934,"59.33340106037736, 18.063720382462687",© Google,2014-08,59.33340565992777,18.06372808540647,rSy0wH7SMMw5G94lN8e5_w,OK,"59.33340565992777, 18.06372808540647",996.4499146673226,POINT (18.06372808540647 59.33340565992777),POINT (674273.7980964942 6581187.122009955)
151,4461,157459,"59.333760124528304, 18.072868792910448",© Google,2017-06,59.33375262117019,18.07294388507263,zRH1R-npQMP77WxwBMApIw,OK,"59.33375262117019, 18.07294388507263",1003.2266294130249,POINT (18.07294388507263 59.33375262117019),POINT (674795.9958525046 6581249.891043439)
152,4488,109949,"59.319936154716984, 18.054571972014926",© Google,2011-05,59.3199633302034,18.05459833126966,dW91GiMzcu4U-4Ena6IOQw,OK,"59.3199633302034, 18.05459833126966",1006.381947058294,POINT (18.05459833126966 59.3199633302034),POINT (673823.3639165177 6579667.393309898)
153,4504,123457,"59.3325034, 18.05967397014925",© Google,2023-04,59.33255990565851,18.05981626458259,6ubxvY7xzo8Vy9pu8CQLwQ,OK,"59.33255990565851, 18.05981626458259",1008.0928949113656,POINT (18.05981626458259 59.33255990565851),POINT (674055.7112668322 6581082.773421508)
154,4551,119209,"59.33196480377359, 18.05809059141791",© Google,2022-10,59.33199442369186,18.05814304335592,ASte55ew2kGRAJa0DWFMKQ,OK,"59.33199442369186, 18.05814304335592",1012.7869537219196,POINT (18.05814304335592 59.33199442369186),POINT (673963.4662461072 6581015.473414352)
155,4593,109081,"59.32981041886792, 18.054220110074628",© Google,2022-10,59.32977320808448,18.05421256758272,UZh46ogl2PLW-iK4EAN1vw,OK,"59.32977320808448, 18.05421256758272",1016.639361575822,POINT (18.05421256758272 59.32977320808448),POINT (673751.3254389991 6580758.032483945)
156,4601,164152,"59.33358059245283, 18.075331826492537",© Google,2023-03,59.33355350381663,18.07527170272353,Pu4DGUPrq5xhplDWpSK4xA,OK,"59.33355350381663, 18.07527170272353",1017.3893012076747,POINT (18.07527170272353 59.33355350381663),POINT (674929.3703044053 6581233.847250257)
157,4612,155066,"59.31589668301887, 18.071989138059703",© Google,2017-06,59.3159303799484,18.07241636296321,YdtkK_aKfLVzvYEMzkNp6A,OK,"59.3159303799484, 18.07241636296321",1018.2314579413758,POINT (18.07241636296321 59.3159303799484),POINT (674857.5590935505 6579265.258084925)
158,4638,197889,"59.32559141509434, 18.087119201492538",© Google,2014-06,59.32549608139961,18.08723900459698,nssmxFbXFzqxRecbFb2JfA,OK,"59.32549608139961, 18.08723900459698",1020.0732385626762,POINT (18.08723900459698 59.32549608139961),POINT (675651.3798283881 6580368.73229961)
159,4648,141795,"59.31589668301887, 18.066887139925374",© Google,2022-09,59.3158483004038,18.06700127519095,1UEGmaJOx11nDyASxfKAaA,OK,"59.3158483004038, 18.06700127519095",1021.1816203850796,POINT (18.06700127519095 59.3158483004038),POINT (674549.9374329597 6579241.917481557)
160,4662,104290,"59.327835566037734, 18.052284869402985",© Google,2023-04,59.32790751571111,18.05235098283502,IrqM96jft-fxydlak85SBA,OK,"59.32790751571111, 18.05235098283502",1023.1055106348624,POINT (18.05235098283502 59.32790751571111),POINT (673654.9918808985 6580545.5608631205)
