Location_idx,Location,Unnamed: 2
243167,"59.33483731698113, 18.10260112686567",
243168,"59.33492708301887, 18.10260112686567",
243169,"59.3350168490566, 18.10260112686567",
243170,"59.33510661509434, 18.10260112686567",
243171,"59.33519638113208, 18.10260112686567",
243172,"59.33528614716981, 18.10260112686567",
243173,"59.33537591320755, 18.10260112686567",
243174,"59.33546567924528, 18.10260112686567",
243235,"59.34094140754717, 18.10260112686567",
243236,"59.34103117358491, 18.10260112686567",
243237,"59.34112093962264, 18.10260112686567",
243238,"59.34121070566038, 18.10260112686567",
243239,"59.34130047169811, 18.10260112686567",
243240,"59.34139023773585, 18.10260112686567",
243241,"59.34148000377358, 18.10260112686567",
243242,"59.34156976981132, 18.10260112686567",
243243,"59.341659535849054, 18.10260112686567",
243244,"59.34174930188679, 18.10260112686567",
243245,"59.34183906792453, 18.10260112686567",
243246,"59.341928833962264, 18.10260112686567",
243247,"59.3420186, 18.10260112686567",
243248,"59.342108366037735, 18.10260112686567",
243249,"59.342198132075474, 18.10260112686567",
243250,"59.342287898113206, 18.10260112686567",
243251,"59.342377664150945, 18.10260112686567",
243252,"59.34246743018868, 18.10260112686567",
243253,"59.342557196226416, 18.10260112686567",
243254,"59.342646962264155, 18.10260112686567",
243255,"59.34273672830189, 18.10260112686567",
243256,"59.342826494339626, 18.10260112686567",
243257,"59.34291626037736, 18.10260112686567",
243258,"59.3430060264151, 18.10260112686567",
243259,"59.34309579245283, 18.10260112686567",
243260,"59.34318555849057, 18.10260112686567",
243261,"59.3432753245283, 18.10260112686567",
243262,"59.34336509056604, 18.10260112686567",
243263,"59.34345485660378, 18.10260112686567",
243264,"59.34354462264151, 18.10260112686567",
243265,"59.34363438867925, 18.10260112686567",
243266,"59.34372415471698, 18.10260112686567",
243267,"59.34381392075472, 18.10260112686567",
243268,"59.34390368679245, 18.10260112686567",
243269,"59.34399345283019, 18.10260112686567",
243270,"59.34408321886792, 18.10260112686567",
243271,"59.34417298490566, 18.10260112686567",
243272,"59.3442627509434, 18.10260112686567",
243273,"59.34435251698113, 18.10260112686567",
243274,"59.34444228301887, 18.10260112686567",
243275,"59.3445320490566, 18.10260112686567",
243276,"59.34462181509434, 18.10260112686567",
243277,"59.344711581132074, 18.10260112686567",
243365,"59.35261099245283, 18.10260112686567",
243366,"59.35270075849057, 18.10260112686567",
243367,"59.3527905245283, 18.10260112686567",
243368,"59.35288029056604, 18.10260112686567",
243369,"59.35297005660377, 18.10260112686567",
243370,"59.35305982264151, 18.10260112686567",
243371,"59.353149588679244, 18.10260112686567",
243555,"59.333760124528304, 18.10277705783582",
243556,"59.333849890566036, 18.10277705783582",
243557,"59.333939656603775, 18.10277705783582",
243558,"59.33402942264151, 18.10277705783582",
243559,"59.334119188679246, 18.10277705783582",
243566,"59.3347475509434, 18.10277705783582",
243567,"59.33483731698113, 18.10277705783582",
243568,"59.33492708301887, 18.10277705783582",
243569,"59.3350168490566, 18.10277705783582",
243570,"59.33510661509434, 18.10277705783582",
243571,"59.33519638113208, 18.10277705783582",
243572,"59.33528614716981, 18.10277705783582",
243573,"59.33537591320755, 18.10277705783582",
243574,"59.33546567924528, 18.10277705783582",
243575,"59.33555544528302, 18.10277705783582",
243576,"59.33564521132075, 18.10277705783582",
243636,"59.34103117358491, 18.10277705783582",
243637,"59.34112093962264, 18.10277705783582",
243638,"59.34121070566038, 18.10277705783582",
243639,"59.34130047169811, 18.10277705783582",
243640,"59.34139023773585, 18.10277705783582",
243641,"59.34148000377358, 18.10277705783582",
243642,"59.34156976981132, 18.10277705783582",
243643,"59.341659535849054, 18.10277705783582",
243644,"59.34174930188679, 18.10277705783582",
243645,"59.34183906792453, 18.10277705783582",
243646,"59.341928833962264, 18.10277705783582",
243647,"59.3420186, 18.10277705783582",
243648,"59.342108366037735, 18.10277705783582",
243649,"59.342198132075474, 18.10277705783582",
243650,"59.342287898113206, 18.10277705783582",
243651,"59.342377664150945, 18.10277705783582",
243652,"59.34246743018868, 18.10277705783582",
243653,"59.342557196226416, 18.10277705783582",
243654,"59.342646962264155, 18.10277705783582",
243655,"59.34273672830189, 18.10277705783582",
243656,"59.342826494339626, 18.10277705783582",
243657,"59.34291626037736, 18.10277705783582",
243658,"59.3430060264151, 18.10277705783582",
243659,"59.34309579245283, 18.10277705783582",
243660,"59.34318555849057, 18.10277705783582",
243661,"59.3432753245283, 18.10277705783582",
243662,"59.34336509056604, 18.10277705783582",
243663,"59.34345485660378, 18.10277705783582",
243664,"59.34354462264151, 18.10277705783582",
243665,"59.34363438867925, 18.10277705783582",
243666,"59.34372415471698, 18.10277705783582",
243667,"59.34381392075472, 18.10277705783582",
243668,"59.34390368679245, 18.10277705783582",
243669,"59.34399345283019, 18.10277705783582",
243670,"59.34408321886792, 18.10277705783582",
243671,"59.34417298490566, 18.10277705783582",
243672,"59.3442627509434, 18.10277705783582",
243673,"59.34435251698113, 18.10277705783582",
243674,"59.34444228301887, 18.10277705783582",
243675,"59.3445320490566, 18.10277705783582",
243676,"59.34462181509434, 18.10277705783582",
243677,"59.344711581132074, 18.10277705783582",
243678,"59.34480134716981, 18.10277705783582",
243679,"59.344891113207545, 18.10277705783582",
243765,"59.35261099245283, 18.10277705783582",
243766,"59.35270075849057, 18.10277705783582",
243767,"59.3527905245283, 18.10277705783582",
243768,"59.35288029056604, 18.10277705783582",
243769,"59.35297005660377, 18.10277705783582",
243770,"59.35305982264151, 18.10277705783582",
243771,"59.353149588679244, 18.10277705783582",
243800,"59.35575280377358, 18.10277705783582",
243801,"59.35584256981132, 18.10277705783582",
243802,"59.355932335849054, 18.10277705783582",
243803,"59.35602210188679, 18.10277705783582",
243804,"59.35611186792453, 18.10277705783582",
243967,"59.333760124528304, 18.10295298880597",
243968,"59.333849890566036, 18.10295298880597",
243969,"59.333939656603775, 18.10295298880597",
243970,"59.33402942264151, 18.10295298880597",
243971,"59.334119188679246, 18.10295298880597",
243972,"59.334208954716985, 18.10295298880597",
243973,"59.33429872075472, 18.10295298880597",
243974,"59.334388486792456, 18.10295298880597",
243976,"59.33456801886793, 18.10295298880597",
243977,"59.33465778490566, 18.10295298880597",
243978,"59.3347475509434, 18.10295298880597",
243979,"59.33483731698113, 18.10295298880597",
243980,"59.33492708301887, 18.10295298880597",
243981,"59.3350168490566, 18.10295298880597",
243982,"59.33510661509434, 18.10295298880597",
243983,"59.33519638113208, 18.10295298880597",
243984,"59.33528614716981, 18.10295298880597",
243985,"59.33537591320755, 18.10295298880597",
243986,"59.33546567924528, 18.10295298880597",
243987,"59.33555544528302, 18.10295298880597",
243988,"59.33564521132075, 18.10295298880597",
243989,"59.33573497735849, 18.10295298880597",
243990,"59.33582474339622, 18.10295298880597",
243991,"59.33591450943396, 18.10295298880597",
243992,"59.3360042754717, 18.10295298880597",
244048,"59.34103117358491, 18.10295298880597",
244049,"59.34112093962264, 18.10295298880597",
244050,"59.34121070566038, 18.10295298880597",
244051,"59.34130047169811, 18.10295298880597",
244052,"59.34139023773585, 18.10295298880597",
244053,"59.34148000377358, 18.10295298880597",
244054,"59.34156976981132, 18.10295298880597",
244055,"59.341659535849054, 18.10295298880597",
244056,"59.34174930188679, 18.10295298880597",
244057,"59.34183906792453, 18.10295298880597",
244058,"59.341928833962264, 18.10295298880597",
244059,"59.3420186, 18.10295298880597",
244060,"59.342108366037735, 18.10295298880597",
244061,"59.342198132075474, 18.10295298880597",
244062,"59.342287898113206, 18.10295298880597",
244063,"59.342377664150945, 18.10295298880597",
244064,"59.34246743018868, 18.10295298880597",
244065,"59.342557196226416, 18.10295298880597",
244066,"59.342646962264155, 18.10295298880597",
244067,"59.34273672830189, 18.10295298880597",
244068,"59.342826494339626, 18.10295298880597",
244069,"59.34291626037736, 18.10295298880597",
244070,"59.3430060264151, 18.10295298880597",
244071,"59.34309579245283, 18.10295298880597",
244072,"59.34318555849057, 18.10295298880597",
244073,"59.3432753245283, 18.10295298880597",
244074,"59.34336509056604, 18.10295298880597",
244075,"59.34345485660378, 18.10295298880597",
244076,"59.34354462264151, 18.10295298880597",
244077,"59.34363438867925, 18.10295298880597",
244078,"59.34372415471698, 18.10295298880597",
244079,"59.34381392075472, 18.10295298880597",
244080,"59.34390368679245, 18.10295298880597",
244081,"59.34399345283019, 18.10295298880597",
244082,"59.34408321886792, 18.10295298880597",
244083,"59.34417298490566, 18.10295298880597",
244084,"59.3442627509434, 18.10295298880597",
244085,"59.34435251698113, 18.10295298880597",
244086,"59.34444228301887, 18.10295298880597",
244087,"59.3445320490566, 18.10295298880597",
244088,"59.34462181509434, 18.10295298880597",
244089,"59.344711581132074, 18.10295298880597",
244090,"59.34480134716981, 18.10295298880597",
244091,"59.344891113207545, 18.10295298880597",
244092,"59.344980879245284, 18.10295298880597",
244176,"59.35252122641509, 18.10295298880597",
244177,"59.35261099245283, 18.10295298880597",
244178,"59.35270075849057, 18.10295298880597",
244179,"59.3527905245283, 18.10295298880597",
244180,"59.35288029056604, 18.10295298880597",
244181,"59.35297005660377, 18.10295298880597",
244182,"59.35305982264151, 18.10295298880597",
244183,"59.353149588679244, 18.10295298880597",
244212,"59.35575280377358, 18.10295298880597",
244213,"59.35584256981132, 18.10295298880597",
244214,"59.355932335849054, 18.10295298880597",
244215,"59.35602210188679, 18.10295298880597",
244385,"59.333760124528304, 18.10312891977612",
244386,"59.333849890566036, 18.10312891977612",
244387,"59.333939656603775, 18.10312891977612",
244388,"59.33402942264151, 18.10312891977612",
244389,"59.334119188679246, 18.10312891977612",
244390,"59.334208954716985, 18.10312891977612",
244391,"59.33429872075472, 18.10312891977612",
244392,"59.334388486792456, 18.10312891977612",
244393,"59.33447825283019, 18.10312891977612",
244394,"59.33456801886793, 18.10312891977612",
244395,"59.33465778490566, 18.10312891977612",
244396,"59.3347475509434, 18.10312891977612",
244397,"59.33483731698113, 18.10312891977612",
244398,"59.33492708301887, 18.10312891977612",
244399,"59.3350168490566, 18.10312891977612",
244400,"59.33510661509434, 18.10312891977612",
244401,"59.33519638113208, 18.10312891977612",
244402,"59.33528614716981, 18.10312891977612",
244403,"59.33537591320755, 18.10312891977612",
244404,"59.33546567924528, 18.10312891977612",
244405,"59.33555544528302, 18.10312891977612",
244406,"59.33564521132075, 18.10312891977612",
244407,"59.33573497735849, 18.10312891977612",
244408,"59.33582474339622, 18.10312891977612",
244409,"59.33591450943396, 18.10312891977612",
244410,"59.3360042754717, 18.10312891977612",
244411,"59.33609404150943, 18.10312891977612",
244422,"59.33708146792453, 18.10312891977612",
244466,"59.34103117358491, 18.10312891977612",
244467,"59.34112093962264, 18.10312891977612",
244468,"59.34121070566038, 18.10312891977612",
244469,"59.34130047169811, 18.10312891977612",
244470,"59.34139023773585, 18.10312891977612",
244471,"59.34148000377358, 18.10312891977612",
244472,"59.34156976981132, 18.10312891977612",
244473,"59.341659535849054, 18.10312891977612",
244474,"59.34174930188679, 18.10312891977612",
244475,"59.34183906792453, 18.10312891977612",
244476,"59.341928833962264, 18.10312891977612",
244477,"59.3420186, 18.10312891977612",
244478,"59.342108366037735, 18.10312891977612",
244479,"59.342198132075474, 18.10312891977612",
244480,"59.342287898113206, 18.10312891977612",
244481,"59.342377664150945, 18.10312891977612",
244482,"59.34246743018868, 18.10312891977612",
244483,"59.342557196226416, 18.10312891977612",
244484,"59.342646962264155, 18.10312891977612",
244485,"59.34273672830189, 18.10312891977612",
244486,"59.342826494339626, 18.10312891977612",
244487,"59.34291626037736, 18.10312891977612",
244488,"59.3430060264151, 18.10312891977612",
244489,"59.34309579245283, 18.10312891977612",
244490,"59.34318555849057, 18.10312891977612",
244491,"59.3432753245283, 18.10312891977612",
244492,"59.34336509056604, 18.10312891977612",
244493,"59.34345485660378, 18.10312891977612",
244494,"59.34354462264151, 18.10312891977612",
244495,"59.34363438867925, 18.10312891977612",
244496,"59.34372415471698, 18.10312891977612",
244497,"59.34381392075472, 18.10312891977612",
244498,"59.34390368679245, 18.10312891977612",
244499,"59.34399345283019, 18.10312891977612",
244500,"59.34408321886792, 18.10312891977612",
244501,"59.34417298490566, 18.10312891977612",
244502,"59.3442627509434, 18.10312891977612",
244503,"59.34435251698113, 18.10312891977612",
244504,"59.34444228301887, 18.10312891977612",
244505,"59.3445320490566, 18.10312891977612",
244506,"59.34462181509434, 18.10312891977612",
244507,"59.344711581132074, 18.10312891977612",
244508,"59.34480134716981, 18.10312891977612",
244509,"59.344891113207545, 18.10312891977612",
244510,"59.344980879245284, 18.10312891977612",
244593,"59.35243146037736, 18.10312891977612",
244594,"59.35252122641509, 18.10312891977612",
244595,"59.35261099245283, 18.10312891977612",
244596,"59.35270075849057, 18.10312891977612",
244597,"59.3527905245283, 18.10312891977612",
244598,"59.35288029056604, 18.10312891977612",
244599,"59.35297005660377, 18.10312891977612",
244600,"59.35305982264151, 18.10312891977612",
244601,"59.353149588679244, 18.10312891977612",
244630,"59.35575280377358, 18.10312891977612",
244631,"59.35584256981132, 18.10312891977612",
244632,"59.355932335849054, 18.10312891977612",
244748,"59.31069025283019, 18.10330485074627",
244765,"59.3122162754717, 18.10330485074627",
244808,"59.333849890566036, 18.10330485074627",
244809,"59.333939656603775, 18.10330485074627",
244810,"59.33402942264151, 18.10330485074627",
244811,"59.334119188679246, 18.10330485074627",
244812,"59.334208954716985, 18.10330485074627",
244813,"59.33429872075472, 18.10330485074627",
244814,"59.334388486792456, 18.10330485074627",
244815,"59.33447825283019, 18.10330485074627",
244816,"59.33456801886793, 18.10330485074627",
244817,"59.33465778490566, 18.10330485074627",
244818,"59.3347475509434, 18.10330485074627",
244819,"59.33483731698113, 18.10330485074627",
244820,"59.33492708301887, 18.10330485074627",
